record_id,country_code,country_name,region,income_level,date,year,month,week,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,aqi_pm,uhs_service_coverage_index
1315,CHN,China,East Asia,Upper-Middle,7/29/2018,2018,7,30,35.86,104.19,1411,0.26,0.07,16.2,0,0,0,0,55.4,92,74.7,37.1,10.5,22.2,0.6,77.3,12398,70.1,90.1,150,
1316,CHN,China,East Asia,Upper-Middle,8/5/2018,2018,8,31,35.86,104.19,1411,0.56,0.07,55.7,0,0,0,0,60.8,86,72.7,25.8,2.6,13.5,5.4,71.1,12418,70.4,100,154.7153076,
1317,CHN,China,East Asia,Upper-Middle,8/12/2018,2018,8,32,35.86,104.19,1411,-2.05,0.35,97.9,0,0,0,0,25.4,32,49.7,31.1,1.9,12.9,0,72.4,12418,73.4,91.6,81.36882129,
1318,CHN,China,East Asia,Upper-Middle,8/19/2018,2018,8,33,35.86,104.19,1411,-2.57,0.93,0,0,0,0,0,51.3,80,58.8,29.5,4.7,15.1,0,77.8,12418,71.8,100,139.9045226,
1319,CHN,China,East Asia,Upper-Middle,8/26/2018,2018,8,34,35.86,104.19,1411,-3.79,0.32,62.1,0,0,0,0,55.8,76,56.5,34.1,0,18.8,0,77.7,12418,63.3,92.9,151.2103004,
1320,CHN,China,East Asia,Upper-Middle,9/2/2018,2018,9,35,35.86,104.19,1411,-2.1,-0.2,66.7,0,0,0,0,68.9,101,56.8,28,4.7,14,0,75.3,12437,71.4,99.6,160.3934192,
1321,CHN,China,East Asia,Upper-Middle,9/9/2018,2018,9,36,35.86,104.19,1411,-2.43,-0.01,48.8,0,0,0,0,40.3,52,75.5,19.7,7.6,17,0,72,12437,71.3,89.9,112.8190955,
1322,CHN,China,East Asia,Upper-Middle,9/16/2018,2018,9,37,35.86,104.19,1411,-5.88,-0.04,17.2,0,0,0,0,88.4,167,89.2,24.9,3.5,25.3,0,71.1,12437,67.5,96.8,174.0629471,
1323,CHN,China,East Asia,Upper-Middle,9/23/2018,2018,9,38,35.86,104.19,1411,-4.63,-0.53,62,0,0,0,0,26.5,41,53.5,29.3,7.5,21.5,0,77.3,12437,67.2,100,83.41825095,
1324,CHN,China,East Asia,Upper-Middle,9/30/2018,2018,9,39,35.86,104.19,1411,-4.84,-0.21,0,0,0,0,0,63.3,96,72.8,31.2,6,21.1,0,79.1,12437,73.3,86.1,156.4678112,
1325,CHN,China,East Asia,Upper-Middle,10/7/2018,2018,10,40,35.86,104.19,1411,-8.8,-0.46,33.4,0,0,0,0,70.1,60,70.8,31.6,8,16.6,0,71.3,12456,66.9,95.4,161.2346209,
1326,CHN,China,East Asia,Upper-Middle,10/14/2018,2018,10,41,35.86,104.19,1411,-6.01,0.29,45,0,0,0,0,63.3,98,76,35.9,0,15.8,0,77.2,12456,69.9,94,156.4678112,
1327,CHN,China,East Asia,Upper-Middle,10/21/2018,2018,10,42,35.86,104.19,1411,0,0.17,44.9,0,0,0,0,72.2,80,72,35.7,3.1,14,0,80.7,12456,69.7,92.8,162.7067239,
1328,CHN,China,East Asia,Upper-Middle,10/28/2018,2018,10,43,35.86,104.19,1411,-4.53,-0.5,41.5,0,0,0,0,74.4,112,77.2,23.1,9.5,22.9,0,71.8,12456,71.8,100,164.248927,
1329,CHN,China,East Asia,Upper-Middle,11/4/2018,2018,11,44,35.86,104.19,1411,-4.07,0.75,93.5,0,0,0,0,12.6,23,49.5,30.3,5.9,25.8,0,73.3,12475,68.4,99.9,57.52091255,
1330,CHN,China,East Asia,Upper-Middle,11/11/2018,2018,11,45,35.86,104.19,1411,-1.68,0.78,0,0,0,0,0,19.7,48,62.5,39.9,3.3,18,0,71.6,12475,80.6,94.8,70.74904943,
1331,CHN,China,East Asia,Upper-Middle,11/18/2018,2018,11,46,35.86,104.19,1411,-3.13,-0.08,99.7,0,0,0,0,47,89,66.9,28.7,1.9,28.1,0,72.3,12475,75.4,100,129.3165829,
1332,CHN,China,East Asia,Upper-Middle,11/25/2018,2018,11,47,35.86,104.19,1411,-0.55,0.62,85.1,0,0,0,0,46.9,100,69.4,39.7,5.6,18.3,0,71.9,12475,73.7,99.1,129.0703518,
1333,CHN,China,East Asia,Upper-Middle,12/2/2018,2018,12,48,35.86,104.19,1411,1.76,-0.32,84.2,0,0,0,0,15.7,11,57.6,31.3,5.7,17.5,2.1,73.9,12495,70.7,98.3,63.29657795,
1334,CHN,China,East Asia,Upper-Middle,12/9/2018,2018,12,49,35.86,104.19,1411,-0.84,0.64,45.9,0,0,0,0,93.2,127,81.2,33.6,4.7,23.5,0,70.9,12495,72.7,92,177.4277539,
1335,CHN,China,East Asia,Upper-Middle,12/16/2018,2018,12,50,35.86,104.19,1411,-0.94,-0.04,133.2,0,0,0,0,32.1,80,59.3,30.6,6.8,18.7,0,69.4,12495,61.5,92.9,93.85171103,
1336,CHN,China,East Asia,Upper-Middle,12/23/2018,2018,12,51,35.86,104.19,1411,3.92,-0.6,116.9,0,0,0,0,45.5,83,57.2,21.4,4,25.4,11.4,71.5,12495,72.5,90.7,125.6231156,
1337,CHN,China,East Asia,Upper-Middle,12/30/2018,2018,12,52,35.86,104.19,1411,0.45,0.02,71,0,0,0,0,42.4,47,51,30.5,6.5,14.2,0,79.1,12495,74.7,85.7,117.9899497,
1338,CHN,China,East Asia,Upper-Middle,1/6/2019,2019,1,1,35.86,104.19,1411,5.79,0.56,53.5,0,0,0,0,69,117,64.2,36.7,4.6,17,3.6,72,12514,70.8,95.8,160.4635193,80
1339,CHN,China,East Asia,Upper-Middle,1/13/2019,2019,1,2,35.86,104.19,1411,6.13,0.36,93.3,0,0,0,0,0.9,-7,41.8,40.5,5.4,18.7,2.5,68.9,12514,69.4,100,5,80
1340,CHN,China,East Asia,Upper-Middle,1/20/2019,2019,1,3,35.86,104.19,1411,6.73,-0.17,106.4,0,0,0,0,58.7,78,53.9,27.6,8.9,24.3,4.6,70.5,12514,66.8,94.5,153.2432046,80
1341,CHN,China,East Asia,Upper-Middle,1/27/2019,2019,1,4,35.86,104.19,1411,8.72,0.57,86.3,0,0,0,0,30.2,41,48.2,33.4,4.4,21.9,17.5,68.5,12514,74.1,99.8,90.31178707,80
1342,CHN,China,East Asia,Upper-Middle,2/3/2019,2019,2,5,35.86,104.19,1411,8.87,0.94,11.8,0,0,0,0,36.4,67,78,38.6,3.9,15.4,11.5,73.5,12533,74.4,95.4,103.2160804,80
1343,CHN,China,East Asia,Upper-Middle,2/10/2019,2019,2,6,35.86,104.19,1411,14.4,0.62,140.4,0,0,0,0,0,2,38.5,35.2,2.4,12.6,13.7,74.5,12533,70,100,0,80
1344,CHN,China,East Asia,Upper-Middle,2/17/2019,2019,2,7,35.86,104.19,1411,13.02,0.81,124.9,1,0,0,1,64.5,68,69,32.1,8.5,18.6,35.8,73.3,12533,70,97.2,157.3090129,80
1345,CHN,China,East Asia,Upper-Middle,2/24/2019,2019,2,8,35.86,104.19,1411,9.69,0.22,110.5,1,0,0,1,26.3,69,55.2,36.8,2.5,18.5,15,76.4,12533,74.6,99.7,83.04562738,80
1346,CHN,China,East Asia,Upper-Middle,3/3/2019,2019,3,9,35.86,104.19,1411,12.35,-0.35,105.3,0,0,0,0,91.7,145,86.8,35,3,26.4,15.2,72.6,12553,67.3,96,176.3762518,80
1347,CHN,China,East Asia,Upper-Middle,3/10/2019,2019,3,10,35.86,104.19,1411,12.63,0.22,102.4,0,0,0,0,56.4,65,69,29.4,8.3,18.7,20.6,70.1,12553,70.6,84.9,151.6309013,80
1348,CHN,China,East Asia,Upper-Middle,3/17/2019,2019,3,11,35.86,104.19,1411,12.06,0.25,116.6,1,0,0,1,75.9,77,92.1,29.7,5.1,26,14.6,72.6,12553,68.2,100,165.3004292,80
1349,CHN,China,East Asia,Upper-Middle,3/24/2019,2019,3,12,35.86,104.19,1411,13.32,0.42,124.7,1,0,0,1,50,94,73,38.3,2.4,23,30.1,77.6,12553,75.1,91.5,136.7035176,80
1350,CHN,China,East Asia,Upper-Middle,3/31/2019,2019,3,13,35.86,104.19,1411,9.81,1.26,93.3,0,0,0,0,32.3,43,61.6,32.8,4.8,16.4,9.1,72.1,12553,72.4,92.8,94.2243346,80
1351,CHN,China,East Asia,Upper-Middle,4/7/2019,2019,4,14,35.86,104.19,1411,8.79,-0.17,159.2,1,0,0,1,7,22,53.7,35.7,2.2,15.7,22.2,71.8,12572,69.4,100,38.88888889,80
1352,CHN,China,East Asia,Upper-Middle,4/14/2019,2019,4,15,35.86,104.19,1411,12.25,0.36,72.9,0,0,0,0,0,0,48,43,0,15.6,16.8,74.2,12572,69,94.6,0,80
1353,CHN,China,East Asia,Upper-Middle,4/21/2019,2019,4,16,35.86,104.19,1411,8.59,0.27,48.1,1,0,0,1,49.7,101,63.6,39.8,4.1,15.3,26.9,76.5,12572,72.1,97.3,135.9648241,80
1354,CHN,China,East Asia,Upper-Middle,4/28/2019,2019,4,17,35.86,104.19,1411,11.29,0.05,76,1,0,0,1,41.7,76,68.4,27.4,1,19.3,21,72.6,12572,71.2,93.7,116.2663317,80
1355,CHN,China,East Asia,Upper-Middle,5/5/2019,2019,5,18,35.86,104.19,1411,12.37,0.16,92.4,0,0,0,0,42,57,65.5,33.6,9.5,12,19.1,75.5,12591,70.9,97,117.0050251,80
1356,CHN,China,East Asia,Upper-Middle,5/12/2019,2019,5,19,35.86,104.19,1411,9.22,-0.41,117,0,0,0,0,33.9,60,56.1,31,8.5,21.3,11.3,71.6,12591,74.1,93,97.20532319,80
1357,CHN,China,East Asia,Upper-Middle,5/19/2019,2019,5,20,35.86,104.19,1411,8.49,-0.16,83.1,1,0,0,1,89.1,166,75.2,31.2,4.4,25.7,24.5,70.5,12591,60.6,99.7,174.5536481,80
1358,CHN,China,East Asia,Upper-Middle,5/26/2019,2019,5,21,35.86,104.19,1411,11.79,0.31,78.8,0,0,0,0,56.7,78,78.9,38.8,0,13,22.1,74.5,12591,74.3,99.8,151.8412017,80
1359,CHN,China,East Asia,Upper-Middle,6/2/2019,2019,6,22,35.86,104.19,1411,7.26,0.36,104.7,0,0,0,0,71.7,97,71.7,36.2,5.5,23.5,10.8,72.2,12610,67.9,92.2,162.3562232,80
1360,CHN,China,East Asia,Upper-Middle,6/9/2019,2019,6,23,35.86,104.19,1411,4.43,-0.84,127.9,0,0,0,0,0,28,44.7,24.4,0.5,22,0.6,75.9,12610,70.3,93.4,0,80
1361,CHN,China,East Asia,Upper-Middle,6/16/2019,2019,6,24,35.86,104.19,1411,4.04,0.13,104.4,0,0,0,0,75.4,125,73.5,30.6,5.9,23.9,0,75.8,12610,74.5,92.6,164.9499285,80
1362,CHN,China,East Asia,Upper-Middle,6/23/2019,2019,6,25,35.86,104.19,1411,5.82,-0.25,39.6,0,0,0,0,45.5,29,61.9,22.5,14.3,25.4,5,70.9,12610,76.7,100,125.6231156,80
1363,CHN,China,East Asia,Upper-Middle,6/30/2019,2019,6,26,35.86,104.19,1411,2.53,0.6,52.2,0,0,0,0,59.4,99,65.2,33.8,7.5,24,0.3,68.4,12610,69.9,100,153.7339056,80
1364,CHN,China,East Asia,Upper-Middle,7/7/2019,2019,7,27,35.86,104.19,1411,5.77,0.03,54.2,0,0,0,0,64.2,105,59.5,30.5,5.1,20,12.7,72.4,12630,69.9,96.7,157.0987124,80
1365,CHN,China,East Asia,Upper-Middle,7/14/2019,2019,7,28,35.86,104.19,1411,0.22,0.29,57.4,0,0,0,0,43.8,69,63.8,32.1,5.4,23.2,6.7,78.1,12630,76.1,95.5,121.4371859,80
1366,CHN,China,East Asia,Upper-Middle,7/21/2019,2019,7,29,35.86,104.19,1411,-1.17,-0.19,88,0,0,0,0,59.3,98,61.9,26.1,5.4,18.9,0,69.5,12630,68.6,95.8,153.6638054,80
1367,CHN,China,East Asia,Upper-Middle,7/28/2019,2019,7,30,35.86,104.19,1411,1.8,0.25,0,0,0,0,0,71.1,99,69,38.5,4.2,20.5,0,71.4,12630,73.5,98.1,161.9356223,80
1368,CHN,China,East Asia,Upper-Middle,8/4/2019,2019,8,31,35.86,104.19,1411,-2.72,-0.91,33.3,0,0,0,0,73.2,130,78.8,28.2,4.6,24,0,78.4,12649,79,96.8,163.4077253,80
1369,CHN,China,East Asia,Upper-Middle,8/11/2019,2019,8,32,35.86,104.19,1411,0.19,0.46,0,0,1,0,1,83.2,125,51.8,29.5,3.5,33.3,0,74.2,12649,69.5,75,170.4177396,80
1370,CHN,China,East Asia,Upper-Middle,8/18/2019,2019,8,33,35.86,104.19,1411,-0.39,1.35,30.3,0,0,0,0,8.6,1,44.9,32.9,7.7,21.8,0,69.3,12649,77.1,100,47.77777778,80
1371,CHN,China,East Asia,Upper-Middle,8/25/2019,2019,8,34,35.86,104.19,1411,-0.52,0.01,19.5,0,0,0,0,19.7,39,44.6,22.2,5.2,11.6,0,78.3,12649,73.8,96.3,70.74904943,80
1372,CHN,China,East Asia,Upper-Middle,9/1/2019,2019,9,35,35.86,104.19,1411,-5.8,0.05,57.1,0,0,0,0,19.3,44,60.9,22.2,4.9,22,0,81.1,12668,62.6,98.7,70.00380228,80
1373,CHN,China,East Asia,Upper-Middle,9/8/2019,2019,9,36,35.86,104.19,1411,-4.59,0.88,20.5,0,0,0,0,61.3,98,47.7,29.2,8.8,20.2,0,76.1,12668,69.8,97,155.0658083,80
1374,CHN,China,East Asia,Upper-Middle,9/15/2019,2019,9,37,35.86,104.19,1411,-8.28,-0.42,12.8,0,0,0,0,57.1,68,68.4,30.3,3.4,28.6,0,74.2,12668,71.4,100,152.1216023,80
1375,CHN,China,East Asia,Upper-Middle,9/22/2019,2019,9,38,35.86,104.19,1411,-4.71,-0.62,81.2,0,0,0,0,39.5,67,68.6,23.8,4.4,26.8,0,70.9,12668,80.6,93.6,110.8492462,80
1376,CHN,China,East Asia,Upper-Middle,9/29/2019,2019,9,39,35.86,104.19,1411,-4.15,1.2,0,0,0,0,0,62.8,94,52.9,37.3,3.9,18.6,0,74.3,12668,69.8,98.6,156.1173104,80
1377,CHN,China,East Asia,Upper-Middle,10/6/2019,2019,10,40,35.86,104.19,1411,-2.08,0.47,38,0,0,0,0,26.5,48,54.8,31.5,1,22.2,1.8,78.2,12687,67.5,100,83.41825095,80
1378,CHN,China,East Asia,Upper-Middle,10/13/2019,2019,10,41,35.86,104.19,1411,-5.29,-1.12,61.8,0,0,0,0,49.6,79,65.4,30.2,4.7,31,0,75.4,12687,75.1,97.4,135.718593,80
1379,CHN,China,East Asia,Upper-Middle,10/20/2019,2019,10,42,35.86,104.19,1411,-7.36,-0.19,74.5,0,0,0,0,43.4,48,56.2,25.6,4.9,15.9,0,79,12687,71,90.3,120.4522613,80
1380,CHN,China,East Asia,Upper-Middle,10/27/2019,2019,10,43,35.86,104.19,1411,-3.71,0.35,53.2,0,0,0,0,59.8,85,71.2,31,6.1,19.2,0,75.1,12687,62.7,97.3,154.0143062,80
1381,CHN,China,East Asia,Upper-Middle,11/3/2019,2019,11,44,35.86,104.19,1411,0.56,0.34,24.6,0,1,0,1,29.7,28,63.8,34.2,4.1,23.7,0,70.9,12707,63.5,81.5,89.38022814,80
1382,CHN,China,East Asia,Upper-Middle,11/10/2019,2019,11,45,35.86,104.19,1411,-6.07,-0.06,70,0,0,0,0,78,109,80.7,32.9,8.7,18.4,0,72.3,12707,70.4,92.3,166.7725322,80
1383,CHN,China,East Asia,Upper-Middle,11/17/2019,2019,11,46,35.86,104.19,1411,-2.52,-0.07,56.8,0,0,0,0,66.2,94,73.8,29.7,7.8,19.2,0,72.1,12707,68.1,96.5,158.5007153,80
1384,CHN,China,East Asia,Upper-Middle,11/24/2019,2019,11,47,35.86,104.19,1411,-2.94,0.49,23.7,0,0,0,0,78.8,114,62.8,29.6,8.1,12.1,0,71.4,12707,64.4,100,167.3333333,80
1385,CHN,China,East Asia,Upper-Middle,12/1/2019,2019,12,48,35.86,104.19,1411,-1.56,-0.93,115.9,0,0,0,0,51.2,86,60.4,20.7,7.3,14.1,0,68.7,12726,63.7,97.9,139.6582915,80
1386,CHN,China,East Asia,Upper-Middle,12/8/2019,2019,12,49,35.86,104.19,1411,-2.46,-0.33,83,0,0,0,0,30.1,60,74,26.8,0.6,24.9,0,77.3,12726,65.5,88.8,90.12547529,80
1387,CHN,China,East Asia,Upper-Middle,12/15/2019,2019,12,50,35.86,104.19,1411,2.55,0.91,55.9,0,0,0,0,28.2,34,45.1,41.7,15.1,16.5,1.1,77.6,12726,69.2,99.5,86.58555133,80
1388,CHN,China,East Asia,Upper-Middle,12/22/2019,2019,12,51,35.86,104.19,1411,0.06,-0.14,109.9,0,0,0,0,50.7,81,70.3,32.3,8.5,23.9,0,72.2,12726,71.8,97,138.4271357,80
1389,CHN,China,East Asia,Upper-Middle,12/29/2019,2019,12,52,35.86,104.19,1411,3.21,0.04,27.7,0,0,0,0,73.8,106,84.6,31.9,6,14.2,0,72.9,12726,74.7,94.4,163.8283262,80
1390,CHN,China,East Asia,Upper-Middle,1/5/2020,2020,1,1,35.86,104.19,1411,6.2,-0.42,91.5,0,0,0,0,42.8,64,57.6,25,1.8,22.5,2.1,71.2,12745,74.8,96.2,118.9748744,
1391,CHN,China,East Asia,Upper-Middle,1/12/2020,2020,1,2,35.86,104.19,1411,4.75,-0.1,118.5,0,0,0,0,27.1,36,72.2,32,10,26.4,0,79,12745,74.9,100,84.53612167,
1392,CHN,China,East Asia,Upper-Middle,1/19/2020,2020,1,3,35.86,104.19,1411,8.13,0.59,83.8,0,0,0,0,22.3,28,40,39.6,4.2,26.6,3.1,70.6,12745,75.4,94.9,75.59315589,
1393,CHN,China,East Asia,Upper-Middle,1/26/2020,2020,1,4,35.86,104.19,1411,10.3,0.66,103.7,2,0,0,2,40.1,58,62.1,36.7,1.6,33.4,33,75,12745,62.9,93.3,112.3266332,
1394,CHN,China,East Asia,Upper-Middle,2/2/2020,2020,2,5,35.86,104.19,1411,5.3,-0.65,110.3,0,0,0,0,63.1,108,68.3,25.4,5.2,25.1,0,73.7,12765,66.1,95.4,156.3276109,
1395,CHN,China,East Asia,Upper-Middle,2/9/2020,2020,2,6,35.86,104.19,1411,8.56,0.09,125.6,0,0,0,0,0,-15,40.5,28.8,4.7,27.4,11.5,75.1,12765,72.8,98.7,0,
1396,CHN,China,East Asia,Upper-Middle,2/16/2020,2020,2,7,35.86,104.19,1411,10,-0.86,101.4,0,0,0,0,101.2,152,85.6,20.3,11.6,16.1,11.1,73.6,12765,62.4,99.1,183.0357654,
1397,CHN,China,East Asia,Upper-Middle,2/23/2020,2020,2,8,35.86,104.19,1411,6.91,0.07,114.9,0,0,0,0,30.8,19,62.2,24,7.7,17.3,11.5,78.2,12765,70.1,97.7,91.42965779,
1398,CHN,China,East Asia,Upper-Middle,3/1/2020,2020,3,9,35.86,104.19,1411,8.9,-0.44,131.4,0,0,0,0,51.1,55,52.3,22.5,3.8,13.4,1.1,70.6,12784,64.3,100,139.4120603,
1399,CHN,China,East Asia,Upper-Middle,3/8/2020,2020,3,10,35.86,104.19,1411,10.28,1.08,115.4,1,0,0,1,45.5,60,63.4,43.5,4.5,20.4,20.2,76.1,12784,68.1,99.2,125.6231156,
1400,CHN,China,East Asia,Upper-Middle,3/15/2020,2020,3,11,35.86,104.19,1411,9.99,-0.28,100.2,0,0,0,0,64,92,55.6,37.2,6.8,20.3,12,73.6,12784,68.6,95.8,156.9585122,
1401,CHN,China,East Asia,Upper-Middle,3/22/2020,2020,3,12,35.86,104.19,1411,10.31,0.05,101.2,0,0,0,0,45.3,77,63.4,20.8,2.1,20.1,14.1,74.6,12784,63,89.6,125.1306533,
1402,CHN,China,East Asia,Upper-Middle,3/29/2020,2020,3,13,35.86,104.19,1411,8.78,-0.73,106.6,0,0,0,0,40.9,32,62.9,29.6,5.5,18.1,10.8,78.2,12784,69.6,100,114.2964824,
1403,CHN,China,East Asia,Upper-Middle,4/5/2020,2020,4,14,35.86,104.19,1411,10.74,0.22,99.8,0,0,0,0,50.4,76,72.1,27.5,4.9,16.7,15.6,72.4,12803,67.3,93.6,137.6884422,
1404,CHN,China,East Asia,Upper-Middle,4/12/2020,2020,4,15,35.86,104.19,1411,12.43,0.06,106.3,1,0,0,1,45.3,62,76.8,26.9,4.4,13.1,24.2,76.7,12803,61.1,100,125.1306533,
1405,CHN,China,East Asia,Upper-Middle,4/19/2020,2020,4,16,35.86,104.19,1411,12.75,0.12,91.5,1,0,0,1,21.7,34,53.3,38.9,2.9,21.3,33.3,76,12803,65.3,100,74.47528517,
1406,CHN,China,East Asia,Upper-Middle,4/26/2020,2020,4,17,35.86,104.19,1411,10.74,-0.39,94.4,0,0,0,0,56.6,86,51.3,32.4,9,27.5,8.9,80.2,12803,71.6,92.3,151.7711016,
1407,CHN,China,East Asia,Upper-Middle,5/3/2020,2020,5,18,35.86,104.19,1411,10.42,-0.08,97.2,0,0,0,0,48.9,102,79.3,32.4,9,24.1,14.8,73.4,12822,62.5,96,133.9949749,
1408,CHN,China,East Asia,Upper-Middle,5/10/2020,2020,5,19,35.86,104.19,1411,7.53,-0.63,125.8,0,0,0,0,43,47,55.4,32.6,2.4,21,7.1,74.7,12822,72.5,93,119.4673367,
1409,CHN,China,East Asia,Upper-Middle,5/17/2020,2020,5,20,35.86,104.19,1411,9.48,0.22,110.1,0,0,0,0,46.6,34,68,42.1,3.5,20.9,15.4,72,12822,59.2,98.7,128.3316583,
1410,CHN,China,East Asia,Upper-Middle,5/24/2020,2020,5,21,35.86,104.19,1411,12.5,0,82.8,1,0,0,1,64.6,104,80.3,41.1,3.2,28.7,35.4,74.6,12822,65.7,94,157.379113,
1411,CHN,China,East Asia,Upper-Middle,5/31/2020,2020,5,22,35.86,104.19,1411,7.2,0.96,74.1,0,0,0,0,51.3,65,66.5,45.5,10.5,22,10.6,80.2,12822,72.4,95.8,139.9045226,
1412,CHN,China,East Asia,Upper-Middle,6/7/2020,2020,6,23,35.86,104.19,1411,9.38,0.23,89.2,3,0,0,3,41.3,79,73.2,30.9,1.6,25.1,30,70.7,12842,66.8,95.1,115.281407,
1413,CHN,China,East Asia,Upper-Middle,6/14/2020,2020,6,24,35.86,104.19,1411,6.46,0.05,72.1,0,0,0,0,97.7,110,70.7,27.4,0.9,31.4,17.2,76.2,12842,66.6,100,180.5822604,
1414,CHN,China,East Asia,Upper-Middle,6/21/2020,2020,6,25,35.86,104.19,1411,8.21,0.06,99.5,0,0,0,0,75.2,132,74.1,25.6,2.7,10.9,13.4,74.3,12842,71.1,98.8,164.8097282,
1415,CHN,China,East Asia,Upper-Middle,6/28/2020,2020,6,26,35.86,104.19,1411,1.65,0.27,99.9,0,0,0,0,18.3,27,49,30.3,1.6,18.8,4.5,72.6,12842,67.5,93.9,68.14068441,
1416,CHN,China,East Asia,Upper-Middle,7/5/2020,2020,7,27,35.86,104.19,1411,2.6,1.01,119.1,0,0,0,0,32.6,39,42.2,30.5,0,23.8,4.9,71.2,12861,68.1,99.2,94.78326996,
1417,CHN,China,East Asia,Upper-Middle,7/12/2020,2020,7,28,35.86,104.19,1411,-1.86,0.14,83.6,0,0,0,0,85.9,160,73,35.3,5.9,20.1,0,79.4,12861,69.3,96.8,172.3104435,
1418,CHN,China,East Asia,Upper-Middle,7/19/2020,2020,7,29,35.86,104.19,1411,1.52,0.98,40.5,0,0,0,0,0,-7,41.6,27.4,8.9,13.4,0,73.7,12861,80.1,91.6,0,
1419,CHN,China,East Asia,Upper-Middle,7/26/2020,2020,7,30,35.86,104.19,1411,2.9,-0.1,73,0,0,0,0,61.4,95,63.9,25.6,1.7,23.1,0,71,12861,76,100,155.1359084,
1420,CHN,China,East Asia,Upper-Middle,8/2/2020,2020,8,31,35.86,104.19,1411,0.83,1.14,33.1,0,0,0,0,83.4,134,84.6,31.9,10.7,16.8,0,71.5,12880,69.7,100,170.5579399,
1421,CHN,China,East Asia,Upper-Middle,8/9/2020,2020,8,32,35.86,104.19,1411,-3.89,0.26,43.8,0,0,0,0,41.2,70,47.4,37.3,5.4,23.9,0,77.9,12880,72.9,91.3,115.0351759,
1422,CHN,China,East Asia,Upper-Middle,8/16/2020,2020,8,33,35.86,104.19,1411,-1.6,-0.12,47.5,0,0,0,0,59.5,92,73.8,37.6,1.9,23.9,0,75,12880,75.7,100,153.8040057,
1423,CHN,China,East Asia,Upper-Middle,8/23/2020,2020,8,34,35.86,104.19,1411,-1.53,0.72,78.1,0,0,0,0,75.8,109,67.6,27.9,4.4,19.7,0,74.2,12880,72.5,99.9,165.230329,
1424,CHN,China,East Asia,Upper-Middle,8/30/2020,2020,8,35,35.86,104.19,1411,-2.61,0.53,21.5,0,0,0,0,59.5,110,61.2,37,13.5,21.9,0,76.2,12880,73.5,90.2,153.8040057,
1425,CHN,China,East Asia,Upper-Middle,9/6/2020,2020,9,36,35.86,104.19,1411,-3.13,-0.01,16.8,0,0,0,0,74,93,70.4,21,5.8,19.7,0,69.9,12900,67.2,97.9,163.9685265,
1426,CHN,China,East Asia,Upper-Middle,9/13/2020,2020,9,37,35.86,104.19,1411,-5.28,-0.02,32.7,0,0,0,0,46.7,90,73.5,26.7,1.9,18,0,73.5,12900,59.4,97.7,128.5778894,
1427,CHN,China,East Asia,Upper-Middle,9/20/2020,2020,9,38,35.86,104.19,1411,-1.89,0.61,0,0,0,0,0,89.9,158,68.3,29.1,5.5,27,0,73.4,12900,74.5,95.8,175.1144492,
1428,CHN,China,East Asia,Upper-Middle,9/27/2020,2020,9,39,35.86,104.19,1411,-3.7,0.05,66.7,0,0,0,0,67.4,110,45,30.9,4.7,21,0,73.4,12900,63.4,99.6,159.341917,
1429,CHN,China,East Asia,Upper-Middle,10/4/2020,2020,10,40,35.86,104.19,1411,-3.23,-0.22,82.6,0,0,0,0,68.5,107,68.4,33.2,6.2,21.3,0,71.3,12919,77.1,91.1,160.1130186,
1430,CHN,China,East Asia,Upper-Middle,10/11/2020,2020,10,41,35.86,104.19,1411,-5.81,-0.63,38.9,0,0,0,0,67.2,101,64.8,32.5,5.4,21.8,0,73.1,12919,69.4,100,159.2017167,
1431,CHN,China,East Asia,Upper-Middle,10/18/2020,2020,10,42,35.86,104.19,1411,-0.01,-0.37,57.5,0,0,0,0,32.4,65,54.9,29.6,3,24.8,0,70.4,12919,78.4,92.3,94.41064639,
1432,CHN,China,East Asia,Upper-Middle,10/25/2020,2020,10,43,35.86,104.19,1411,-1.75,-0.18,43.5,0,0,0,0,43.2,45,62.2,35.4,8,21.3,0,75.6,12919,64.7,95.7,119.959799,
1433,CHN,China,East Asia,Upper-Middle,11/1/2020,2020,11,44,35.86,104.19,1411,-3.46,-0.01,10,0,0,0,0,6,5,58.7,30,3.2,19.4,0,71.3,12938,68.7,99.3,33.33333333,
1434,CHN,China,East Asia,Upper-Middle,11/8/2020,2020,11,45,35.86,104.19,1411,-0.48,0.15,31.3,0,0,0,0,45.9,86,71.9,32,3.2,23,0,79.5,12938,78.7,97.1,126.6080402,
1435,CHN,China,East Asia,Upper-Middle,11/15/2020,2020,11,46,35.86,104.19,1411,-1.6,-0.4,150.9,0,0,0,0,0,-2,59.5,33,0,23.3,0,81.2,12938,63.4,100,0,
1436,CHN,China,East Asia,Upper-Middle,11/22/2020,2020,11,47,35.86,104.19,1411,-0.15,0.67,109.8,0,0,0,0,17.3,-2,61.8,32.1,0.9,19.7,0,73.8,12938,69.3,93.4,66.27756654,
